# Software: TrackLab 1.6.0
# Start of measurement: 24/8/2026 2:08:48.372 UTC
# Start of measurement - unix time: 1787537328.372
# Chip ID: K8-W0036
# Readout IP address: 192.168.1.49
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage A: 150.39V
# Bias voltage B: -0.52V
# THL = 1508 (0.791V)
# Sensor temperature: 62.8°C
# Readout temperature: 37.3°C
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.136V)
# Ibias_Preamp_OFF:	8	(1.276V)
# VPReamp_NCAS:	128	(0.633V)
# Ibias_Ikrum:	15	(1.071V)
# Vfbk:	164	(0.813V)
# Vthreshold_fine:	386	(0.791V)
# Vthreshold_coarse:	7	(0.791V)
# Ibias_DiscS1_ON:	100	(1.038V)
# Ibias_DiscS1_OFF:	8	(1.244V)
# Ibias_DiscS2_ON:	128	(0.328V)
# Ibias_DiscS2_OFF:	8	(0.179V)
# Ibias_PixelDAC:	128	(0.921V)
# Ibias_TPbufferIn:	128	(1.096V)
# Ibias_TPbufferOut:	128	(1.003V)
# VTP_coarse:	128	(0.640V)
# VTP_fine:	256	(0.637V)
# Ibias_CP_PLL:	128	(0.478V)
# PLL_Vcntrl:	128	(0.816V)
# BandGap_output:	--- 	(0.607V)
# BandGap_temp:	--- 	(0.650V)
# Ibias_dac:	--- 	(1.170V)
# Ibias_dac_cas:	--- 	(0.937V)
# DACs: 	128	8	128	15	164	386	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.13647	1.27563	0.632935	1.07117	0.812988	0.791016	0.791016	1.0376	1.2439	0.327759	0.178833	0.921021	1.09558	1.00342	0.640259	0.637207	0.477905	0.81604	0.606689	0.650024	1.17004	0.93689
# -----------------------------------------------------------------------------------------------------------------------------
16777	28719214	12	5
16522	28719214	9	5
15759	28719214	8	6
19587	28719213	0	12
16524	28719214	15	15
15505	28719214	15	16
14994	28719213	3	31
16269	28719214	14	19
15249	28719214	14	14
17033	28719213	1	14
16523	28719213	1	20
16014	28719214	14	12
15760	28719214	15	38
16778	28719213	2	45
16270	28719214	14	19
16015	28719214	14	23
62820	66391539	1	34
51182	126537039	14	1
51181	126537037	13	23
  586	187256303	15	14
  842	187256302	1	36
 1226	198278268	7	6
  483	198278267	8	10
 1736	198278268	5	24
 1740	198278268	10	25
 1483	198278268	10	12
 1481	198278268	7	26
 1739	198278268	10	36
 1480	198278268	6	43
 1482	198278268	10	45
29214	203002799	4	75
49922	203006642	8	22
49666	203006642	11	42
64133	203010365	8	31
63877	203010365	9	56
34559	203017989	6	9
33789	203017989	5	19
33790	203017989	7	14
35327	203017989	11	84
34046	203017989	7	10
34047	203017989	7	11
34303	203017989	9	26
 1649	203023222	4	2
 1650	203023220	7	61
25403	203038394	2	6
25918	203038394	8	30
23616	203038395	15	6
23113	203038394	1	8
25661	203038394	8	39
23871	203038395	15	6
24636	203038394	10	22
24381	203038394	9	56
24635	203038395	1	6
23872	203038394	8	15
22857	203038394	9	75
25662	203038394	10	33
24127	203038394	8	21
25917	203038394	8	83
25404	203038394	10	28
24891	203038394	8	14
23617	203038394	8	18
24382	203038394	8	21
25405	203038394	10	31
25147	203038394	8	17
34633	203044736	5	40
34377	203044736	5	55
20735	203051034	13	68
60743	203114195	5	6
61514	203114194	2	7
61517	203114194	2	12
60750	203114195	2	5
61257	203114194	1	15
61258	203114194	2	16
59983	203114194	4	14
61261	203114195	14	9
58702	203114195	11	6
58444	203114195	10	9
60999	203114195	12	9
58188	203114195	13	12
61000	203114194	1	20
