# Software: TrackLab 1.6.0
# Start of measurement: 24/8/2026 2:01:39.881 UTC
# Start of measurement - unix time: 1787536899.881
# Chip ID: K8-W0036
# Readout IP address: 192.168.1.49
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage A: 150.39V
# Bias voltage B: -0.52V
# THL = 1508 (0.791V)
# Sensor temperature: 61.7°C
# Readout temperature: 37.3°C
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.136V)
# Ibias_Preamp_OFF:	8	(1.275V)
# VPReamp_NCAS:	128	(0.633V)
# Ibias_Ikrum:	15	(1.071V)
# Vfbk:	164	(0.814V)
# Vthreshold_fine:	386	(0.791V)
# Vthreshold_coarse:	7	(0.791V)
# Ibias_DiscS1_ON:	100	(1.036V)
# Ibias_DiscS1_OFF:	8	(1.243V)
# Ibias_DiscS2_ON:	128	(0.328V)
# Ibias_DiscS2_OFF:	8	(0.180V)
# Ibias_PixelDAC:	128	(0.922V)
# Ibias_TPbufferIn:	128	(1.095V)
# Ibias_TPbufferOut:	128	(1.003V)
# VTP_coarse:	128	(0.640V)
# VTP_fine:	256	(0.637V)
# Ibias_CP_PLL:	128	(0.478V)
# PLL_Vcntrl:	128	(0.816V)
# BandGap_output:	--- 	(0.607V)
# BandGap_temp:	--- 	(0.651V)
# Ibias_dac:	--- 	(1.171V)
# Ibias_dac_cas:	--- 	(0.937V)
# DACs: 	128	8	128	15	164	386	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.13647	1.27502	0.632935	1.07056	0.813599	0.791016	0.791016	1.03638	1.24268	0.327759	0.180054	0.921631	1.09497	1.00281	0.640259	0.637207	0.477905	0.81604	0.606689	0.651245	1.17065	0.93689
# -----------------------------------------------------------------------------------------------------------------------------
 2319	20982723	7	5
 2066	20982723	10	26
 2061	20982723	12	17
 2320	20982723	11	31
 1554	20982723	6	11
 2063	20982723	10	26
 2317	20982723	13	31
 1810	20982723	9	66
 2321	20982723	11	32
 2062	20982723	10	29
 2316	20982723	13	33
 2572	20982723	13	59
14080	62626774	7	28
14081	62626774	9	65
28211	62649582	11	5
28212	62649581	2	11
27955	62649581	2	19
27956	62649581	8	83
 8897	62731377	5	32
 8898	62731378	8	38
46264	62746475	1	4
46008	62746474	7	71
26245	62835697	1	10
26246	62835697	12	71
12624	62838510	9	60
18757	62840673	4	33
18501	62840673	5	73
28095	62851869	15	20
27839	62851868	2	53
42665	62856434	9	67
48736	62860925	15	6
48992	62860924	8	85
55003	62883179	15	2
55005	62883179	15	3
54238	62883178	12	17
54236	62883178	5	5
54491	62883178	8	4
54494	62883178	14	55
55004	62883178	8	6
54747	62883178	11	9
54749	62883178	11	5
55345	62883404	14	11
54493	62883178	14	55
55088	62883403	2	60
54492	62883178	14	128
55089	62883403	1	85
54748	62883178	14	171
22376	62989444	3	13
22375	62989444	8	74
28787	62993899	13	14
28788	62993899	15	20
28533	62993898	6	52
28532	62993898	6	53
30710	63024797	1	10
30969	63024797	5	15
31226	63024797	5	15
30197	63024798	15	16
30711	63024797	3	23
31225	63024797	6	28
30453	63024797	3	51
30454	63024797	2	11
30968	63024797	6	20
45708	63044441	6	75
 3051	63082575	1	13
 3052	63082575	7	89
 7880	63089936	3	24
 7879	63089936	4	25
 8136	63089936	3	57
 8134	63089936	5	41
 8135	63089936	5	88
28418	63092124	5	7
28419	63092123	0	74
44166	63119231	4	28
44167	63119231	6	58
65145	63128643	2	4
37620	63128642	4	1
38131	63128642	5	5
37875	63128642	7	23
65401	63128643	13	11
38132	63128642	7	35
37877	63128642	4	2
65400	63128643	13	8
37876	63128642	13	133
 1167	63146513	3	41
 1166	63146513	2	46
46302	63163539	11	25
46046	63163539	15	82
 4799	63179272	4	29
 4800	63179272	9	72
63472	63200197	11	67
  606	63204748	1	18
  605	63204748	3	62
 4894	63221487	4	30
 4895	63221487	5	54
48633	63234623	5	10
48376	63234623	6	28
48632	63234623	5	49
48377	63234623	9	97
16557	63237421	14	75
20310	63301840	7	18
20054	63301840	11	53
40409	63330587	7	22
40153	63330587	9	109
 7418	63349055	5	65
 7162	63349056	3	5
20457	63378572	8	79
14346	63421257	0	19
14345	63421257	2	52
22342	63499681	3	24
22086	63499681	6	56
31501	63504909	14	23
31757	63504908	2	93
  663	63539286	10	106
53553	63591792	15	37
53297	63591791	0	39
30415	63595559	10	14
30414	63595559	13	59
17431	63602807	7	2
17687	63602807	14	126
19169	63602963	12	7
19170	63602962	8	73
51083	63641040	8	1
51084	63641039	12	70
26698	63656913	0	6
26442	63656913	15	89
22597	63713913	8	7
22596	63713912	2	77
54603	63716373	13	23
54602	63716373	13	47
15771	63789022	6	77
52459	63888108	2	41
52458	63888108	2	50
30070	63898101	12	4
30069	63898100	9	88
51946	63926359	7	70
38057	63954930	6	22
38058	63954930	11	69
44478	63970081	8	7
44479	63970080	6	111
63643	63971625	15	7
63899	63971625	14	7
63898	63971624	2	13
63642	63971624	3	61
 3236	63985165	15	6
 3238	63985165	12	5
 2981	63985164	0	8
 3493	63985165	13	6
 3237	63985164	6	147
  287	63989532	10	47
  543	63989532	10	139
23961	64014692	3	14
23705	64014692	8	71
27447	64015811	10	1
27192	64015809	11	24
27191	64015809	13	112
51003	64023109	1	12
51259	64023109	7	57
64925	64023944	15	5
65179	64023944	8	9
64926	64023943	7	23
65180	64023943	1	21
65181	64023943	3	29
49334	64062416	3	6
49333	64062415	9	32
49590	64062416	5	10
49589	64062415	9	47
36275	64082255	14	18
36274	64082255	15	65
40149	64089633	6	11
40662	64089633	9	60
53090	64106483	4	80
29949	64148699	14	10
29693	64148699	10	4
29948	64148698	2	55
29692	64148698	2	34
53814	64150512	5	24
53815	64150512	8	56
46672	64151371	15	36
46928	64151371	15	100
48686	64159523	6	75
16271	64170688	15	77
 5329	64174597	7	63
 4099	64181582	15	71
17693	64218533	9	10
17949	64218533	15	76
62010	64239044	15	28
62011	64239043	2	46
28391	64248861	11	78
58116	64252683	3	40
58115	64252683	1	42
61546	64270602	10	12
61290	64270602	12	13
61547	64270602	14	23
61291	64270601	1	48
36330	64273119	15	10
36331	64273118	2	11
36074	64273118	4	27
36075	64273118	6	50
18400	64283395	1	71
15325	64310284	7	87
56247	64311607	5	69
53391	64324035	15	10
53135	64324034	7	104
 2468	64334557	5	103
50075	64338783	4	8
50076	64338783	15	77
49053	64341313	4	108
11152	64353660	4	69
27870	64368382	7	33
27614	64368382	10	73
37181	64370858	9	4
37438	64370858	13	3
37183	64370858	14	4
36926	64370857	4	5
37182	64370857	11	126
38737	64372791	4	9
38994	64372791	11	50
38738	64372791	11	40
38482	64372791	11	88
23215	64389300	3	94
28777	64389736	15	95
 4236	64395793	13	67
46604	64432957	13	70
57600	64434283	9	14
57602	64434282	1	47
57345	64434283	14	34
57858	64434282	1	70
57601	64434282	1	37
57344	64434283	13	43
20382	64445725	3	111
51450	64449185	14	25
51194	64449185	13	15
51451	64449184	1	26
51195	64449184	1	24
56232	64461219	4	34
55976	64461219	4	37
 3501	64467299	13	66
46975	64469548	15	16
46976	64469547	5	51
55148	64469619	13	71
51643	64489011	9	15
51387	64489011	11	22
51386	64489011	11	34
51642	64489011	10	35
14332	64495490	0	7
14331	64495490	8	50
61594	64496830	15	3
61595	64496829	10	106
57758	64497070	10	91
  936	64498831	14	83
47427	64521171	15	5
47428	64521170	1	9
47683	64521170	2	58
47684	64521170	6	86
47531	64546583	14	73
16760	64547272	14	5
17016	64547272	15	7
16761	64547271	11	36
17017	64547271	8	24
57729	64570815	3	3
57730	64570815	8	26
57985	64570815	6	42
57986	64570815	8	103
15031	64588000	6	76
63507	64592835	12	57
17910	64598772	14	6
17911	64598772	13	6
18166	64598771	5	68
18167	64598771	5	69
29714	64604889	13	71
24043	64606211	5	29
23787	64606211	8	61
 7189	64610625	8	22
 6933	64610625	13	52
62097	64615464	1	21
62353	64615464	2	51
11644	64617807	2	3
11387	64617807	6	14
11389	64617808	15	5
11643	64617807	7	16
11388	64617807	9	91
11642	64617807	9	35
28077	64627186	5	40
27822	64627187	4	11
27565	64627186	2	8
27566	64627187	5	80
27821	64627186	5	79
50785	64644132	10	26
50529	64644132	11	34
52721	64647170	7	85
21240	64647232	6	28
21496	64647232	6	68
13789	64671588	1	81
34892	64673333	14	73
61326	64683627	9	59
 1160	64687514	9	41
 1416	64687514	9	42
57505	64698021	11	66
12622	64699584	12	11
12621	64699584	15	33
12878	64699584	12	16
12877	64699584	15	47
26390	64710500	0	57
42060	64715933	8	7
42063	64715933	15	8
41808	64715933	14	6
41805	64715933	13	8
41807	64715933	15	7
42061	64715932	3	92
42062	64715932	0	14
41806	64715933	15	11
47118	64720425	10	7
46863	64720425	12	7
47119	64720424	8	70
26368	64727775	5	96
18615	64730362	7	81
17503	64731047	14	9
17248	64731046	3	13
17247	64731046	8	90
16770	64733722	4	80
 2249	64736614	3	94
52246	64740203	6	70
18455	64741555	8	67
 2493	64742816	11	17
 2237	64742815	0	62
48177	64747756	15	28
47921	64747755	3	73
17679	64749824	15	11
17423	64749823	3	15
17678	64749823	5	42
17422	64749823	5	52
36928	64754132	10	3
36671	64754131	14	11
36672	64754130	9	108
47139	64755070	14	9
47138	64755069	3	40
47394	64755069	3	40
47395	64755070	14	73
20634	64759890	13	69
19826	64764318	2	28
19827	64764318	3	64
17092	64764507	13	5
17349	64764506	1	7
17348	64764506	8	106
32524	64764662	7	75
36774	64768783	12	77
31472	64771698	1	25
31216	64771698	4	48
 8478	64776933	2	2
 8734	64776931	0	90
29734	64778069	13	4
29733	64778069	13	6
29479	64778069	11	2
29477	64778068	1	84
29222	64778069	12	3
29478	64778068	2	112
63078	64788020	15	4
63079	64788019	11	70
64328	64791826	5	4
64583	64791826	12	15
64327	64791825	3	60
 2018	64794791	11	63
17226	64799217	14	15
16970	64799216	4	75
40933	64804079	13	16
41189	64804078	3	65
33986	64808279	11	10
34242	64808278	0	66
61011	64811380	0	5
61012	64811379	3	54
 6039	64817886	12	104
55782	64822149	3	9
55783	64822149	12	52
29953	64831541	12	73
58789	64838077	8	33
58788	64838077	9	89
62644	64842530	13	6
62388	64842529	14	56
28154	64846660	5	4
28409	64846659	3	13
28410	64846659	13	65
50477	64848343	15	81
15841	64850280	15	83
65505	64853116	4	27
65506	64853116	7	53
30805	64854622	4	16
30549	64854622	10	106
39961	64855128	14	9
39962	64855127	7	53
39706	64855127	8	34
27058	64855550	7	7
27314	64855550	14	65
47875	64866511	15	10
47619	64866510	11	59
20041	64871902	2	20
20040	64871902	2	52
40493	64878424	14	2
40750	64878423	2	3
40238	64878423	14	7
40495	64878422	3	79
40494	64878422	3	107
10626	64890651	14	19
10370	64890650	2	87
63888	64893748	8	76
36778	64899739	14	4
36777	64899738	12	87
33621	64904107	13	81
62201	64906667	5	21
62202	64906667	11	44
12994	64906669	15	19
64421	64909410	9	74
48416	64911730	6	25
48672	64911730	6	56
39013	64912748	4	8
38758	64912748	7	9
39014	64912748	13	67
41168	64918815	10	43
