# Software: TrackLab 1.6.0
# Start of measurement: 24/8/2026 1:55:32.608 UTC
# Start of measurement - unix time: 1787536532.608
# Chip ID: K8-W0036
# Readout IP address: 192.168.1.49
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage A: 150.39V
# Bias voltage B: -0.52V
# THL = 1508 (0.790V)
# Sensor temperature: 64.3°C
# Readout temperature: 37.3°C
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.138V)
# Ibias_Preamp_OFF:	8	(1.278V)
# VPReamp_NCAS:	128	(0.634V)
# Ibias_Ikrum:	15	(1.072V)
# Vfbk:	164	(0.813V)
# Vthreshold_fine:	386	(0.790V)
# Vthreshold_coarse:	7	(0.790V)
# Ibias_DiscS1_ON:	100	(1.038V)
# Ibias_DiscS1_OFF:	8	(1.246V)
# Ibias_DiscS2_ON:	128	(0.327V)
# Ibias_DiscS2_OFF:	8	(0.178V)
# Ibias_PixelDAC:	128	(0.923V)
# Ibias_TPbufferIn:	128	(1.096V)
# Ibias_TPbufferOut:	128	(1.003V)
# VTP_coarse:	128	(0.640V)
# VTP_fine:	256	(0.637V)
# Ibias_CP_PLL:	128	(0.478V)
# PLL_Vcntrl:	128	(0.819V)
# BandGap_output:	--- 	(0.607V)
# BandGap_temp:	--- 	(0.646V)
# Ibias_dac:	--- 	(1.171V)
# Ibias_dac_cas:	--- 	(0.941V)
# DACs: 	128	8	128	15	164	386	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.13831	1.27808	0.633545	1.07178	0.812988	0.790405	0.790405	1.03821	1.24573	0.327148	0.177612	0.922852	1.09619	1.00342	0.640259	0.637207	0.477905	0.819092	0.606689	0.645752	1.17126	0.940552
# -----------------------------------------------------------------------------------------------------------------------------
49428	63359836	2	1
49163	63359839	12	3
49677	63359839	12	2
49166	63359836	7	6
49936	63359840	14	1
49939	63359840	12	1
49174	63359840	11	1
48916	63359836	7	6
48394	63359839	10	2
48140	63359836	7	6
48142	63359836	9	7
48913	63359836	9	12
48915	63359836	8	6
48918	63359840	15	1
47124	63359840	15	2
47883	63359838	2	3
47372	63359838	5	4
47118	63359838	10	4
47376	63359836	8	6
47122	63359838	11	4
47894	63359839	7	2
46862	63359840	9	1
46864	63359838	0	4
46866	63359839	7	2
49684	63359839	8	3
48139	63359837	15	5
49164	63359836	3	6
48151	63359840	10	2
48149	63359836	5	6
48396	63359836	7	6
49422	63359836	6	6
49169	63359836	8	8
49170	63359836	7	7
47627	63359839	11	3
47380	63359838	14	5
47628	63359836	4	6
48398	63359836	9	9
48912	63359836	9	17
48146	63359836	9	13
47374	63359836	7	7
47632	63359836	9	7
47378	63359836	6	6
48407	63359840	9	2
46863	63359839	7	2
46865	63359839	9	3
48395	63359837	15	5
49173	63359836	3	1
49420	63359838	7	4
48405	63359836	6	7
48652	63359836	6	6
49426	63359836	7	6
48150	63359838	5	4
47636	63359836	6	6
49678	63359836	1	6
49425	63359836	8	6
48402	63359836	9	28
47884	63359836	5	6
48651	63359837	15	6
48654	63359836	9	8
48145	63359836	9	214
47634	63359836	8	7
47630	63359836	8	7
47888	63359836	8	12
48406	63359838	10	5
49429	63359839	3	2
49165	63359836	5	7
48907	63359839	11	2
48661	63359836	5	7
48908	63359836	5	6
49682	63359836	2	6
47892	63359836	6	7
49934	63359839	5	3
49681	63359836	3	6
48658	63359836	8	15
47117	63359838	1	4
48662	63359838	4	4
48910	63359836	9	7
48657	63359836	9	221
47890	63359836	8	8
47886	63359836	8	6
47121	63359836	4	6
