# Software: TrackLab 1.6.0
# Start of measurement: 24/8/2026 2:04:43.519 UTC
# Start of measurement - unix time: 1787537083.519
# Chip ID: K8-W0036
# Readout IP address: 192.168.1.49
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage A: 150.39V
# Bias voltage B: -0.52V
# THL = 1508 (0.791V)
# Sensor temperature: 61.7°C
# Readout temperature: 37.3°C
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.137V)
# Ibias_Preamp_OFF:	8	(1.276V)
# VPReamp_NCAS:	128	(0.633V)
# Ibias_Ikrum:	15	(1.070V)
# Vfbk:	164	(0.812V)
# Vthreshold_fine:	386	(0.790V)
# Vthreshold_coarse:	7	(0.791V)
# Ibias_DiscS1_ON:	100	(1.037V)
# Ibias_DiscS1_OFF:	8	(1.244V)
# Ibias_DiscS2_ON:	128	(0.328V)
# Ibias_DiscS2_OFF:	8	(0.179V)
# Ibias_PixelDAC:	128	(0.920V)
# Ibias_TPbufferIn:	128	(1.095V)
# Ibias_TPbufferOut:	128	(1.002V)
# VTP_coarse:	128	(0.640V)
# VTP_fine:	256	(0.637V)
# Ibias_CP_PLL:	128	(0.477V)
# PLL_Vcntrl:	128	(0.816V)
# BandGap_output:	--- 	(0.607V)
# BandGap_temp:	--- 	(0.651V)
# Ibias_dac:	--- 	(1.171V)
# Ibias_dac_cas:	--- 	(0.938V)
# DACs: 	128	8	128	15	164	386	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.13708	1.27625	0.632935	1.06995	0.812378	0.790405	0.791016	1.03699	1.2439	0.327759	0.179443	0.92041	1.09497	1.0022	0.639648	0.637207	0.477295	0.81604	0.606689	0.650635	1.17126	0.9375
# -----------------------------------------------------------------------------------------------------------------------------
12463	71729616	14	53
64523	157074592	13	4
64780	157074591	3	5
64267	157074591	3	4
64779	157074590	5	27
 4838	157082264	4	8
 4837	157082264	10	72
55839	157099240	4	77
 1284	157101081	4	104
60179	157108897	0	109
62661	157116842	8	37
62662	157116842	10	44
17114	157120761	8	10
16858	157120760	1	68
61065	157128071	9	77
46636	157128950	15	9
46380	157128949	7	59
 8430	157129273	15	4
 8429	157129272	8	107
 5442	157138121	9	11
 5697	157138121	5	21
 5698	157138121	10	52
42394	157217394	1	3
42396	157217394	14	3
42395	157217393	11	121
 4401	157228404	12	12
 4145	157228403	3	54
16240	157306476	3	64
41101	157317374	12	21
41357	157317374	15	66
 6582	157336030	7	18
 6583	157336030	11	100
60376	157438964	3	87
12807	157510279	9	6
12806	157510278	5	72
47916	157530976	4	60
20634	157561836	2	5
20633	157561836	1	7
20890	157561836	6	51
20889	157561836	6	79
31192	157569228	9	67
46667	157570576	2	23
46411	157570576	5	43
29293	157571874	14	1
29294	157571874	15	7
28781	157571873	1	4
29039	157571874	15	7
29037	157571873	3	67
28782	157571873	3	16
29038	157571873	5	155
41846	157579110	5	8
41847	157579110	14	62
 1807	157585430	14	66
16108	157585924	15	9
16109	157585923	5	13
15852	157585923	5	15
15853	157585923	10	49
 1696	157596944	0	80
 4458	157605712	5	41
 4202	157605712	6	51
32407	157643923	6	75
36898	157656817	2	12
37153	157656817	4	47
37154	157656817	2	17
36897	157656817	6	107
 9850	157668037	15	7
 9851	157668036	12	61
40011	157669877	10	19
40012	157669877	9	18
40526	157669877	7	19
39754	157669878	0	2
39756	157669877	14	7
39499	157669877	12	5
40268	157669877	9	20
39501	157669877	15	8
39755	157669877	13	67
40524	157669877	8	18
39500	157669876	0	41
40525	157669877	8	20
39245	157669876	0	71
16640	157678984	1	56
29351	157680812	13	13
29095	157680811	3	58
 7685	157681239	9	12
 7941	157681239	14	54
 6342	157681478	1	6
 6343	157681477	0	66
48848	157717736	7	8
49104	157717735	2	71
22877	157761811	4	10
22621	157761811	12	58
22688	157763052	9	9
22944	157763052	11	17
22689	157763052	14	18
22945	157763052	14	33
16735	157766191	2	2
16480	157766191	13	3
16992	157766191	10	4
16737	157766191	13	10
16736	157766190	3	123
  993	157767063	3	67
 1331	157799709	8	11
 1588	157799709	12	36
 1587	157799709	8	28
 1332	157799709	12	44
15995	157801163	4	17
15996	157801163	10	50
25291	157803880	10	99
14479	157812226	7	21
14480	157812226	12	70
42636	157821661	0	66
50720	157882301	15	12
50463	157882300	2	22
50208	157882300	2	30
50207	157882300	2	23
50464	157882300	4	115
 7703	157889179	11	14
 7704	157889178	3	106
 8104	157951004	8	87
54535	157959054	8	47
54279	157959054	10	112
61050	157963060	2	10
61306	157963060	8	53
57653	157963845	4	4
57652	157963843	4	55
 4503	158008847	3	32
 4759	158008847	2	32
15393	158035294	12	9
15138	158035293	2	15
15137	158035293	5	34
 3308	158049176	4	19
 3564	158049176	3	29
 3309	158049176	5	28
 3565	158049176	5	29
52568	158058132	10	6
52312	158058131	5	85
54010	158078725	13	33
53754	158078725	14	51
10106	158091088	0	3
10104	158091088	10	9
10105	158091087	2	84
39660	158095804	15	26
39661	158095803	1	40
52587	158098315	15	8
52332	158098314	5	18
52331	158098314	9	101
22887	158099273	15	8
22888	158099272	9	71
52434	158102862	7	7
52178	158102861	3	94
34075	158106731	4	35
34074	158106731	3	37
38873	158130062	5	1
39130	158130062	6	14
39132	158130062	4	6
38103	158130062	9	16
38875	158130062	6	6
38104	158130062	10	16
39388	158130062	4	48
39387	158130062	5	15
38618	158130062	7	9
38361	158130062	9	15
39131	158130062	6	90
38874	158130062	7	65
38617	158130062	10	48
38360	158130062	11	38
21548	158133954	0	90
32199	158167986	9	15
32200	158167985	0	45
64605	158171815	11	20
64350	158171815	11	27
64349	158171815	15	93
16641	158174893	15	26
16642	158174892	4	47
53656	158176276	15	21
53657	158176275	3	41
 4678	158183497	12	59
 1795	158192930	13	76
 2294	158215028	2	85
 7749	158241116	12	59
 7173	158245267	13	109
16341	158260296	0	75
58422	158278028	6	11
58167	158278028	14	23
58166	158278028	14	48
24763	158298578	4	20
25019	158298578	4	27
24762	158298578	4	29
25018	158298578	4	48
29720	158311734	12	10
29976	158311733	3	64
15726	158312755	5	7
15727	158312755	10	13
15470	158312755	10	20
15471	158312755	10	122
44822	158342856	7	50
11773	158345400	6	4
12030	158345400	8	4
11775	158345400	15	18
11518	158345400	10	5
11774	158345399	2	125
24680	158347855	14	39
24681	158347854	1	50
61895	158364312	14	5
61896	158364311	12	75
50081	158368136	12	75
61557	158380128	15	7
60534	158380127	12	10
61301	158380127	8	20
60790	158380127	12	14
60789	158380127	12	22
61045	158380127	12	25
50490	158386565	0	70
 5999	158390398	11	3
 5743	158390397	14	69
58668	158396849	11	7
58669	158396848	5	83
51093	158425308	7	76
21858	158428131	15	4
22113	158428130	6	74
22370	158428131	15	5
22114	158428130	7	121
 5189	158445355	3	22
 4933	158445355	4	27
 5188	158445355	4	29
 4932	158445355	8	76
29805	158447793	0	23
29806	158447793	4	77
15134	158453065	8	18
15135	158453065	12	60
 1382	158464659	2	97
59323	158467059	12	13
59322	158467058	1	54
43302	158483486	11	62
38935	158483799	2	18
38934	158483799	3	63
46712	158488760	1	65
38564	158492071	1	70
47522	158496317	6	83
 5528	158508788	13	85
26304	158516923	8	72
 3296	158517561	7	20
 3041	158517561	1	7
 3040	158517561	12	58
64523	158517988	9	9
64267	158517988	7	7
64779	158517988	14	16
13371	158522885	9	62
64275	158523112	3	42
64019	158523112	5	55
49951	158524172	7	82
30604	158527764	1	9
30347	158527764	4	17
30603	158527764	6	67
57264	158547013	12	12
57009	158547012	2	20
57008	158547012	3	93
 8150	158548483	10	21
 8151	158548483	14	48
 9150	158549585	6	105
42878	158551279	2	82
41286	158562529	3	69
26342	158579937	12	63
12981	158592378	3	30
13237	158592378	3	38
 2610	158606651	3	3
 2355	158606650	10	67
 2354	158606650	10	68
43074	158622868	4	4
42817	158622867	3	10
42819	158622868	6	4
42562	158622868	15	5
42818	158622867	9	125
13271	158624336	7	1
13272	158624334	1	81
11947	158624510	0	7
11948	158624510	15	71
 2308	158628110	11	87
 9567	158631030	2	4
 9568	158631029	3	78
 9408	158631255	15	3
 9152	158631253	1	62
59506	158632394	7	5
59507	158632393	11	68
31455	158632950	15	81
16351	158645352	8	81
61686	158646836	14	72
38257	158655392	6	2
38515	158655392	7	2
38260	158655392	6	1
37490	158655392	9	1
37748	158655392	9	2
36468	158655393	10	8
38513	158655392	5	2
38259	158655392	9	18
37746	158655392	10	3
38004	158655392	7	4
37492	158655392	11	3
36724	158655392	12	101
