# Software: TrackLab 1.6.0
# Start of measurement: 24/8/2026 1:56:33.820 UTC
# Start of measurement - unix time: 1787536593.820
# Chip ID: K8-W0036
# Readout IP address: 192.168.1.49
# Detector mode: ToA & ToT
# Readout mode: Data-Driven Mode
# Bias voltage A: 150.39V
# Bias voltage B: -0.52V
# THL = 1508 (0.790V)
# Sensor temperature: 62.1°C
# Readout temperature: 37.3°C
# ------- Internal DAC values ---------------
# Ibias_Preamp_ON:	128	(1.138V)
# Ibias_Preamp_OFF:	8	(1.276V)
# VPReamp_NCAS:	128	(0.633V)
# Ibias_Ikrum:	15	(1.071V)
# Vfbk:	164	(0.813V)
# Vthreshold_fine:	386	(0.790V)
# Vthreshold_coarse:	7	(0.790V)
# Ibias_DiscS1_ON:	100	(1.038V)
# Ibias_DiscS1_OFF:	8	(1.244V)
# Ibias_DiscS2_ON:	128	(0.328V)
# Ibias_DiscS2_OFF:	8	(0.179V)
# Ibias_PixelDAC:	128	(0.921V)
# Ibias_TPbufferIn:	128	(1.095V)
# Ibias_TPbufferOut:	128	(1.003V)
# VTP_coarse:	128	(0.640V)
# VTP_fine:	256	(0.637V)
# Ibias_CP_PLL:	128	(0.478V)
# PLL_Vcntrl:	128	(0.817V)
# BandGap_output:	--- 	(0.606V)
# BandGap_temp:	--- 	(0.649V)
# Ibias_dac:	--- 	(1.171V)
# Ibias_dac_cas:	--- 	(0.938V)
# DACs: 	128	8	128	15	164	386	7	100	8	128	8	128	128	128	128	256	128	128
# DACs Scans: 	1.1377	1.27625	0.632935	1.07117	0.812988	0.790405	0.790405	1.0376	1.2439	0.327759	0.179443	0.921021	1.09497	1.00281	0.639648	0.636597	0.477905	0.81665	0.606079	0.649414	1.17065	0.9375
# -----------------------------------------------------------------------------------------------------------------------------
57566	65000981	11	13
57310	65000981	9	5
57822	65000981	11	22
57311	65000981	11	47
58078	65000981	9	28
57567	65000981	11	48
57823	65000981	10	19
58079	65000981	8	26
47307	65080324	4	6
47564	65080324	6	9
47308	65080324	13	89
39803	65081757	6	8
39546	65081757	11	23
39802	65081757	7	9
39547	65081757	12	33
24318	65094578	3	101
18853	65107535	9	30
18854	65107535	11	32
31398	65115779	8	18
31142	65115779	13	65
21287	65124535	3	15
21543	65124535	9	78
26743	65132862	3	3
26486	65132861	2	32
26742	65132862	7	8
26487	65132861	3	44
55980	65135191	8	8
55725	65135190	3	31
55724	65135190	2	34
64802	65138662	11	5
65057	65138661	1	24
65058	65138661	6	39
22796	65196074	4	6
23051	65196074	10	34
22795	65196074	12	91
29647	65227434	8	31
29391	65227434	9	37
20652	65229397	10	30
20396	65229397	13	67
15282	65229704	10	17
15283	65229703	0	55
42617	65235071	1	6
42618	65235071	14	21
42873	65235071	8	15
42874	65235071	14	59
 9120	65237716	10	97
14007	65293154	3	72
62618	65361021	11	28
62362	65361021	15	55
41269	65378656	6	65
41013	65378656	6	119
44805	65389495	5	34
44549	65389495	6	39
 4497	65445135	13	2
 5005	65445134	4	9
 4495	65445134	8	10
 4496	65445134	7	14
 4749	65445134	4	17
 4751	65445134	9	23
 4752	65445134	7	17
 4750	65445134	9	15
 4753	65445134	6	30
 5006	65445134	9	26
33539	65461987	13	6
33795	65461986	9	80
46696	65486597	11	18
46440	65486596	1	65
 5853	65524703	1	8
 5598	65524703	7	10
 5854	65524703	11	73
63746	65534355	13	69
40231	65538464	0	69
15012	65541338	2	18
15268	65541338	4	55
 3895	65541532	11	66
25914	65541923	4	12
26172	65541923	15	42
26171	65541923	10	12
25915	65541923	10	29
48145	65542346	7	1
